,full_name,age,religion,workclass,demographic_characteristic,relationship,race,workclass,town,Cluster Id - KMeans
12079,Mr. Denis Kelly,41.0,Islam,Private,259757.0,Unmarried,White,Private,Edinburgh,1
12080,Connor Anderson,26.0,Christianity,Private,171818.0,Own-child,White,Private,Edinburgh,1
12082,Terry Brown,34.0,Christianity,Self-emp-not-inc,188957.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,1
12084,Ian Smith,33.0,Christianity,Self-emp-inc,195447.0,Husband,White,Self-emp-inc,Swindon,1
12087,Hugh Phillip Powell,33.0,Christianity,Self-emp-not-inc,203408.0,Husband,White,Self-emp-not-inc,Leeds,1
12088,Nicholas Patel,27.0,Christianity,Local-gov,211497.0,Husband,White,Local-gov,Edinburgh,1
12092,Mr. Danny Sheppard,24.0,Christianity,Federal-gov,314525.0,Not-in-family,White,Federal-gov,Edinburgh,1
12093,Robert Collins,27.0,Christianity,Self-emp-not-inc,208577.0,Husband,White,Self-emp-not-inc,Edinburgh,1
12095,Mr. Samuel Cross,32.0,Christianity,Private,209538.0,Husband,White,Private,Edinburgh,1
12098,Miss Frederick Kelly Hill,46.0,Christianity,Local-gov,121370.0,Unmarried,White,Local-gov,Edinburgh,1
12099,Ricky Henderson,27.0,Not Stated,Private,198346.0,Not-in-family,White,Private,Edinburgh,1
12100,Mr. Louis Wayne Evans,24.0,Christianity,Private,141003.0,Own-child,White,Private,Edinburgh,1
12101,Mr. Marcus Paul Williams,25.0,Christianity,Self-emp-inc,60668.0,Own-child,White,Self-emp-inc,Edinburgh,1
12103,Alexander Hall,34.0,Christianity,Self-emp-not-inc,155151.0,Husband,White,Self-emp-not-inc,Edinburgh,1
12104,Sam Moore,20.0,Christianity,Private,39615.0,Own-child,White,Private,Edinburgh,1
12105,Ms. Alex Harrison,25.0,Christianity,Private,203871.0,Wife,White,Private,Edinburgh,1
12107,Francis Morgan,37.0,Christianity,Private,112264.0,Husband,White,Private,Leeds,1
12108,Mr. Jake Reed,26.0,Christianity,Private,169100.0,Husband,White,Private,Swindon,1
12110,Nigel Moore,39.0,Christianity,Private,291665.0,Husband,White,Private,Edinburgh,1
12111,Mr. Luke Gordon Hill,30.0,Not Stated,Private,224215.0,Husband,White,Private,Leeds,1
12112,Clive Price,19.0,Christianity,Private,270502.0,Own-child,White,Private,Edinburgh,1
12118,Mr. Joe Edward O'Neill,37.0,Christianity,Local-gov,109766.0,Not-in-family,White,Local-gov,Oxford,1
12119,Stuart Kirk,39.0,Christianity,Private,226106.0,Unmarried,Black,Private,Edinburgh,1
12121,Jacob Brown,27.0,Christianity,Private,186950.0,Wife,White,Private,Oxford,1
12123,Mrs. Ross Lee,25.0,Christianity,Private,231638.0,Own-child,White,Private,Edinburgh,1
12124,Mrs. Bernard Webb,31.0,Christianity,Private,120461.0,Own-child,White,Private,Edinburgh,1
12126,Mr. Reece Butler,34.0,Christianity,Private,191385.0,Husband,White,Private,Edinburgh,1
12127,Scott Terry Hope,32.0,Christianity,Self-emp-not-inc,229946.0,Husband,White,Self-emp-not-inc,Edinburgh,1
12129,Ms. Alexander Jones,19.0,Christianity,Private,126021.0,Own-child,White,Private,Edinburgh,1
12131,Mr. Stewart Nathan Boyle,41.0,Christianity,Private,203542.0,Not-in-family,White,Private,Edinburgh,1
12132,Sam Wheeler,30.0,Christianity,Private,144592.0,Own-child,White,Private,Edinburgh,1
12134,Geoffrey Hilary Wood,23.0,Christianity,Private,183257.0,Own-child,Black,Private,Edinburgh,1
12135,Mr. Colin Colin Brown,33.0,Christianity,Private,172714.0,Own-child,White,Private,Edinburgh,1
12136,Mr. Callum Raymond Andrews,21.0,Christianity,Private,131611.0,Own-child,White,Private,Edinburgh,1
12138,Mr. Karl Dale White,47.0,Not Stated,Private,471990.0,Husband,Black,Private,Oxford,1
12140,Bernard Andrews,18.0,Christianity,?,184101.0,Own-child,White,?,Edinburgh,1
12143,Mr. Jacob Simmons,30.0,Christianity,Private,227359.0,Unmarried,White,Private,Edinburgh,1
12145,Miss Frederick Sims,22.0,Islam,Private,83033.0,Own-child,White,Private,Edinburgh,1
12146,Mrs. Josh Lorraine Hanson,26.0,Christianity,Private,172581.0,Not-in-family,White,Private,Edinburgh,1
12149,Kenneth Webb,26.0,Christianity,Private,483822.0,Unmarried,White,Private,Edinburgh,1
12153,Antony Watson,41.0,Christianity,Private,177905.0,Husband,White,Private,Swindon,1
12154,Ms. Josh Marilyn Bell,19.0,Christianity,Private,200136.0,Own-child,White,Private,Edinburgh,1
12162,Liam Molly Harrison,23.0,Christianity,Private,189924.0,Not-in-family,White,Private,Edinburgh,1
12163,Joseph Wong,23.0,Christianity,Private,274424.0,Unmarried,White,Private,Edinburgh,1
12165,Stewart Howard,51.0,Christianity,Private,284211.0,Unmarried,White,Private,Edinburgh,1
12166,Cameron Lewis,22.0,Christianity,Private,198259.0,Own-child,White,Private,Edinburgh,1
12167,Mr. Ian Patrick Bailey,31.0,Christianity,Private,368517.0,Not-in-family,Asian-Pac-Islander,Private,Edinburgh,1
12169,Mrs. Matthew Kelly,33.0,Christianity,Federal-gov,122220.0,Wife,Black,Federal-gov,Swindon,1
12172,Stephen Thornton,22.0,Christianity,State-gov,173324.0,Own-child,Black,State-gov,Edinburgh,1
12175,Mr. Norman Quinn,32.0,Christianity,Private,215297.0,Husband,White,Private,Jenkinsburgh,1
12177,Dr. Marc Morgan,26.0,Christianity,Local-gov,180957.0,Not-in-family,White,Local-gov,Edinburgh,1
12178,Miss Albert Hodgson,24.0,Christianity,Private,206129.0,Unmarried,Black,Private,Edinburgh,1
12180,Mr. Dale O'Sullivan,22.0,Christianity,Private,185357.0,Not-in-family,White,Private,Edinburgh,1
12181,Mr. Henry Gordon Jones,28.0,Islam,Private,134890.0,Own-child,White,Private,Edinburgh,1
12182,Mrs. Bryan Jones,35.0,Christianity,Federal-gov,153633.0,Unmarried,Black,Federal-gov,Edinburgh,1
12189,Mr. William Gardner,31.0,Christianity,Private,89735.0,Husband,White,Private,Iqbalbury,1
12190,Mr. Bruce Graham,28.0,Christianity,Private,31778.0,Own-child,White,Private,Edinburgh,1
12192,Ms. Christopher Wood,51.0,Islam,State-gov,194475.0,Not-in-family,White,State-gov,Edinburgh,1
12195,Mr. Jeffrey Elliot Davies,29.0,Christianity,Self-emp-not-inc,39388.0,Husband,White,Self-emp-not-inc,Edinburgh,1
12197,Mr. Victor Scott,22.0,Not Stated,State-gov,151991.0,Own-child,White,State-gov,Edinburgh,1
12198,Mr. Bradley Holt,39.0,Islam,Private,374524.0,Husband,White,Private,Swindon,1
12199,Stuart Trevor Hill,34.0,Christianity,?,267352.0,Not-in-family,White,?,Edinburgh,1
12200,Dean James,45.0,Islam,Local-gov,364563.0,Husband,White,Local-gov,Edinburgh,1
12202,Mr. Gavin Barnes,22.0,Christianity,Private,47541.0,Other-relative,White,Private,Edinburgh,1
12203,Toby Jones,25.0,Christianity,Private,500509.0,Own-child,Black,Private,Edinburgh,1
12205,Harry Dixon,21.0,Christianity,Federal-gov,225515.0,Own-child,White,Federal-gov,Edinburgh,1
12206,Graham Ellie Bartlett,28.0,Christianity,Private,153291.0,Wife,White,Private,Swindon,1
12207,Mrs. Joshua Victoria Smith,40.0,Christianity,Private,169885.0,Not-in-family,White,Private,Edinburgh,1
12208,Justin Hill,18.0,Christianity,?,112780.0,Own-child,White,?,Edinburgh,1
12218,Mr. Sean Wilson,17.0,Christianity,Self-emp-not-inc,181317.0,Own-child,White,Self-emp-not-inc,Edinburgh,1
12220,Ms. Glen Davies,29.0,Christianity,Private,47168.0,Own-child,White,Private,Edinburgh,1
12226,Ms. Frederick Jodie Pope,31.0,Christianity,Private,487742.0,Unmarried,White,Private,Edinburgh,1
12227,Miss Garry Charlene Green,21.0,Christianity,Private,304710.0,Own-child,Asian-Pac-Islander,Private,Edinburgh,1
12232,Mr. Declan Savage,20.0,Christianity,?,117444.0,Own-child,White,?,Edinburgh,1
12235,Vincent Roy Barton,33.0,Christianity,?,227160.0,Not-in-family,White,?,Edinburgh,1
12237,Billy Gail Hutchinson,25.0,Christianity,Private,193701.0,Not-in-family,White,Private,Edinburgh,1
12239,Mr. Gavin Carr,35.0,Christianity,Self-emp-not-inc,188563.0,Own-child,White,Self-emp-not-inc,Edinburgh,1
12241,Mr. Marc Neil Gordon,22.0,Islam,Private,203055.0,Unmarried,White,Private,Edinburgh,1
12242,Keith Kieran Richards,44.0,Christianity,Private,309932.0,Husband,White,Private,Tomhaven,1
12244,Mrs. Gary Carole Barker,22.0,Christianity,Private,177107.0,Unmarried,Black,Private,Edinburgh,1
12246,Brian Richard Harris,19.0,Not Stated,?,291509.0,Own-child,White,?,Edinburgh,1
12251,Mr. Leon Rahman,32.0,Christianity,Private,83253.0,Husband,White,Private,Bristol,1
12252,Norman Austin,26.0,Christianity,Private,248990.0,Own-child,White,Private,Edinburgh,1
12254,Miss Michael Talbot,23.0,Islam,Private,60552.0,Own-child,White,Private,Edinburgh,1
12255,Christopher O'Sullivan,29.0,Christianity,State-gov,33798.0,Own-child,White,State-gov,Edinburgh,1
12256,Stewart Alan Briggs,39.0,Not Stated,Self-emp-not-inc,112158.0,Husband,White,Self-emp-not-inc,Leicester,1
12258,Harry Andrew Pearce,26.0,Christianity,Private,98155.0,Husband,White,Private,Edinburgh,1
12260,Benjamin Richardson,26.0,Christianity,State-gov,143062.0,Own-child,White,State-gov,Edinburgh,1
12262,Mr. Samuel Scott,30.0,Not Stated,Self-emp-not-inc,162312.0,Own-child,Asian-Pac-Islander,Self-emp-not-inc,Edinburgh,1
12266,Roger Sean Hart,29.0,Christianity,Private,130856.0,Husband,White,Private,Swindon,1
12268,Dylan Brown,29.0,Christianity,Self-emp-not-inc,58744.0,Own-child,White,Self-emp-not-inc,Edinburgh,1
12271,Neil Walker,36.0,Christianity,Private,320811.0,Husband,White,Private,Conorbury,1
12274,Gareth Roy Skinner,24.0,Christianity,Private,89154.0,Not-in-family,White,Private,Edinburgh,1
12275,Mrs. Martyn Jones,33.0,Christianity,Private,372317.0,Unmarried,White,Private,Edinburgh,1
12276,Mr. Sean Bernard Wilkinson,18.0,Christianity,Self-emp-not-inc,296090.0,Own-child,White,Self-emp-not-inc,Edinburgh,1
12277,Vincent Smith,39.0,Christianity,Private,192614.0,Husband,White,Private,South Harry,1
12279,Miss Ronald Ward,18.0,Christianity,Private,169652.0,Own-child,White,Private,Edinburgh,1
12280,Miss Arthur Jennings,27.0,Christianity,?,162104.0,Own-child,White,?,Edinburgh,1
12282,Mr. Alex Holt,27.0,Christianity,Private,149624.0,Husband,White,Private,Edinburgh,1
12283,Mrs. Raymond Judith Simpson,28.0,Islam,Private,289147.0,Own-child,White,Private,Edinburgh,1
12284,Rhys Charlene Matthews,23.0,Christianity,Private,406978.0,Other-relative,White,Private,Edinburgh,1
12285,Stuart Graham,17.0,Christianity,Private,193199.0,Unmarried,White,Private,Edinburgh,1
12288,Adrian Declan Adams,33.0,Christianity,Private,333701.0,Unmarried,Black,Private,Edinburgh,1
12289,Gareth Henderson,22.0,Christianity,State-gov,48121.0,Own-child,White,State-gov,Edinburgh,1
12290,Rhys Josh Poole,45.0,Christianity,Private,186256.0,Not-in-family,White,Private,Edinburgh,1
12292,Mr. Craig Smith,25.0,Christianity,Private,104097.0,Husband,White,Private,Edinburgh,1
12293,Miss Alex Rose,23.0,Christianity,Local-gov,203353.0,Own-child,White,Local-gov,Edinburgh,1
12294,Dr. Aaron Bailey,42.0,Not Stated,Private,130126.0,Husband,White,Private,Swindon,1
12295,Ms. Garry Foster,22.0,Christianity,?,270043.0,Unmarried,White,?,Edinburgh,1
12300,Neil Campbell,31.0,Christianity,State-gov,157673.0,Husband,White,State-gov,Edinburgh,1
12304,Jay May,31.0,Christianity,Self-emp-inc,31740.0,Husband,White,Self-emp-inc,North Dylantown,1
12306,Mr. Ronald Scott,36.0,Christianity,Self-emp-not-inc,35945.0,Husband,White,Self-emp-not-inc,Sunderland,1
12308,Darren Connor Barnett,30.0,Not Stated,Private,118861.0,Husband,Asian-Pac-Islander,Private,Bowenburgh,1
12309,Mr. Hugh Martin,33.0,Christianity,Private,206609.0,Unmarried,White,Private,Edinburgh,1
12310,Mr. Shane Smith,31.0,Christianity,Federal-gov,423064.0,Other-relative,Black,Federal-gov,Edinburgh,1
12313,Mr. Gregory Wells,44.0,Christianity,Self-emp-not-inc,195486.0,Husband,Black,Self-emp-not-inc,Edinburgh,1
12314,Thomas Coates,21.0,Islam,Private,119215.0,Own-child,White,Private,Edinburgh,1
12315,Dominic Stewart,45.0,Christianity,Private,240554.0,Husband,White,Private,Swindon,1
12321,Mrs. Tony Morris,30.0,Christianity,Local-gov,101345.0,Unmarried,White,Local-gov,Edinburgh,1
12322,Ryan Lawson,21.0,Christianity,Private,117618.0,Own-child,White,Private,Edinburgh,1
12323,Damien Hughes,34.0,Islam,Private,231238.0,Unmarried,Black,Private,Edinburgh,1
12324,Mrs. Kieran Wilkinson,43.0,Hinduism,Local-gov,143046.0,Unmarried,White,Local-gov,Edinburgh,1
12326,Ross Lisa Allen,22.0,Christianity,Private,240517.0,Own-child,White,Private,Edinburgh,1
12328,Antony North,30.0,Not Stated,Private,143392.0,Wife,White,Private,Swindon,1
12329,Louis Julian Reid,38.0,Hinduism,Private,365465.0,Unmarried,White,Private,Edinburgh,1
12330,Scott Ingram,22.0,Christianity,State-gov,264710.0,Own-child,White,State-gov,Edinburgh,1
12334,Kieran Matthews,34.0,Christianity,Private,124569.0,Not-in-family,White,Private,Edinburgh,1
12337,Frank Brandon Cameron,24.0,Christianity,Private,137876.0,Own-child,White,Private,Edinburgh,1
12339,Mr. Karl Wilson,28.0,Christianity,Local-gov,138917.0,Not-in-family,White,Local-gov,Edinburgh,1
12340,Mr. Toby Gerald Walker,35.0,Christianity,Private,510072.0,Husband,White,Private,Bristol,1
12344,Mr. George Vincent Dean,32.0,Christianity,Private,295282.0,Husband,White,Private,Port Annetteport,1
12346,Thomas Fletcher,25.0,Islam,Private,246207.0,Own-child,Black,Private,Edinburgh,1
12348,Mr. Alan Freeman,42.0,Christianity,Private,175526.0,Husband,White,Private,Edinburgh,1
12349,Kevin Kathleen Cook,40.0,Christianity,Private,207025.0,Not-in-family,White,Private,Edinburgh,1
12350,Mr. Daniel Reece Anderson,40.0,Christianity,Federal-gov,82622.0,Not-in-family,White,Federal-gov,Oxford,1
12351,Craig Osborne,38.0,Not Stated,State-gov,318886.0,Husband,Black,State-gov,Lake Allan,1
12352,Darren Ashton,18.0,Christianity,Private,256005.0,Own-child,White,Private,Edinburgh,1
12356,Mr. Glen Elliot French,33.0,Christianity,Private,154120.0,Own-child,White,Private,Edinburgh,1
12358,Mr. Robin Lee,24.0,Christianity,Private,333505.0,Own-child,White,Private,Edinburgh,1
12359,Ms. Jeremy Tyler,31.0,Christianity,Private,168521.0,Unmarried,White,Private,Edinburgh,1
12361,Mr. Scott Shepherd,18.0,Christianity,Private,426895.0,Own-child,White,Private,Edinburgh,1
12364,Miss Dale Brown,28.0,Christianity,Private,167031.0,Unmarried,Other,Private,Edinburgh,1
12370,Miss Justin Lamb,18.0,Christianity,Private,27780.0,Own-child,White,Private,Edinburgh,1
12371,Ms. Clive Ashleigh Smith,26.0,Christianity,Private,142914.0,Wife,White,Private,Leahhaven,1
12372,Mrs. Shane Bell,38.0,Christianity,Private,190987.0,Wife,White,Private,Swindon,1
12373,Mrs. Antony Marie Jones,20.0,Christianity,Private,314422.0,Own-child,White,Private,Edinburgh,1
12374,Mr. Terence Jones,31.0,Christianity,Private,175083.0,Not-in-family,White,Private,Edinburgh,1
12375,Mr. Leon Ashton,21.0,Christianity,Private,63665.0,Own-child,White,Private,Edinburgh,1
12376,Ms. Kevin Emily Black,23.0,Christianity,Local-gov,193416.0,Own-child,White,Local-gov,Edinburgh,1
12381,Miss Allan Gray,29.0,Christianity,Private,196971.0,Own-child,White,Private,Edinburgh,1
12382,Charles Rachael Thomas,20.0,Christianity,Private,105312.0,Not-in-family,White,Private,Edinburgh,1
12385,Simon Wilson,39.0,Christianity,Private,388023.0,Not-in-family,White,Private,Edinburgh,1
12386,Victor Sykes,40.0,Christianity,Private,181553.0,Not-in-family,White,Private,Leicester,1
12387,Mr. Darren Hamilton,45.0,Christianity,Private,170850.0,Husband,White,Private,Andersonport,1
12388,Ashley Smith,28.0,Christianity,Private,187479.0,Husband,White,Private,Kerrymouth,1
12391,Patrick Reynolds,27.0,Not Stated,Private,220754.0,Not-in-family,White,Private,Edinburgh,1
12392,Alexander Woodward,35.0,Christianity,Self-emp-not-inc,209768.0,Husband,White,Self-emp-not-inc,Edinburgh,1
12395,Mrs. William Hamilton,25.0,Not Stated,Private,236242.0,Not-in-family,White,Private,Edinburgh,1
12396,Miss Dominic Williams,22.0,Christianity,Private,121889.0,Own-child,Black,Private,Edinburgh,1
12397,Mr. Duncan Williams,19.0,Christianity,Private,318190.0,Own-child,White,Private,Edinburgh,1
12399,Mrs. Samuel Dawn Hill,19.0,Christianity,Private,198614.0,Own-child,Black,Private,Edinburgh,1
12401,Marc Norman Hayes,19.0,Christianity,Private,172368.0,Own-child,White,Private,Edinburgh,1
12402,Kieran Noble,24.0,Christianity,Private,60331.0,Not-in-family,White,Private,Edinburgh,1
12403,Mr. Samuel Johnson,38.0,Christianity,Private,154568.0,Husband,Asian-Pac-Islander,Private,Swindon,1
12404,Mr. Adam Power,36.0,Christianity,Private,192939.0,Husband,White,Private,Swindon,1
12405,Mrs. Martyn Davison,44.0,Christianity,Private,138184.0,Not-in-family,Black,Private,Edinburgh,1
12407,Mr. Bryan Graeme Harding,30.0,Christianity,Private,208068.0,Husband,Other,Private,Edinburgh,1
12409,Ms. Gregory Harris,24.0,Christianity,Federal-gov,283918.0,Unmarried,Black,Federal-gov,Edinburgh,1
12411,Miss Josh Caroline Hill,23.0,Christianity,Private,37783.0,Own-child,White,Private,Edinburgh,1
12412,Cameron Jones,28.0,Hinduism,Private,263552.0,Not-in-family,White,Private,Edinburgh,1
12414,Mr. Bradley Powell,32.0,Christianity,Self-emp-inc,344275.0,Not-in-family,White,Self-emp-inc,Edinburgh,1
12416,Mrs. Howard Carter,18.0,Christianity,Private,127827.0,Own-child,White,Private,Edinburgh,1
12419,Mr. Jacob Kent,52.0,Not Stated,Self-emp-not-inc,136322.0,Husband,White,Self-emp-not-inc,Edinburgh,1
12420,Wayne Emily Walker,22.0,Christianity,Private,187052.0,Own-child,White,Private,Edinburgh,1
12424,Ms. Derek Margaret Reynolds,38.0,Islam,Federal-gov,81853.0,Unmarried,Asian-Pac-Islander,Federal-gov,Edinburgh,1
12427,Mr. Darren Kieran Johnson,20.0,Christianity,Private,198148.0,Own-child,White,Private,Edinburgh,1
12430,Elliott Johnson,38.0,Christianity,Private,295949.0,Not-in-family,White,Private,Edinburgh,1
12431,Lewis Powell,34.0,Christianity,Self-emp-not-inc,125279.0,Husband,White,Self-emp-not-inc,Oxford,1
12434,Mrs. Albert Hayley Evans,37.0,Islam,Private,34173.0,Unmarried,White,Private,Leeds,1
12435,Garry Damian Norris,28.0,Christianity,Private,183627.0,Husband,White,Private,Swindon,1
12436,Ms. Alan Robinson,24.0,Islam,Private,197757.0,Own-child,Asian-Pac-Islander,Private,Edinburgh,1
12437,Mr. Alexander Kieran Davies,40.0,Christianity,Private,98941.0,Not-in-family,White,Private,Leeds,1
12445,Miss Gareth Eleanor Butler,45.0,Christianity,Private,171256.0,Own-child,White,Private,Edinburgh,1
12448,Mrs. Patrick Judith Wood,21.0,Christianity,Private,386643.0,Own-child,White,Private,Edinburgh,1
12449,Damien Michael Webster,37.0,Hinduism,Federal-gov,125933.0,Husband,White,Federal-gov,Swindon,1
12451,Dr. Scott Manning,31.0,Christianity,Private,54929.0,Husband,White,Private,Edinburgh,1
12454,Mrs. Max Howard,25.0,Hinduism,Private,227610.0,Unmarried,White,Private,Edinburgh,1
12456,Mr. Christopher Griffiths,34.0,Not Stated,Self-emp-inc,242984.0,Not-in-family,White,Self-emp-inc,Edinburgh,1
12458,Mrs. Marc Peacock,18.0,Not Stated,Private,132636.0,Own-child,White,Private,Edinburgh,1
12459,Miss Danny Dobson,20.0,Islam,Private,108887.0,Own-child,White,Private,Edinburgh,1
12462,Keith Barlow,17.0,Christianity,Private,195505.0,Own-child,White,Private,Edinburgh,1
12463,Adrian Smith,36.0,Christianity,Local-gov,101833.0,Not-in-family,White,Local-gov,Edinburgh,1
12464,Mr. Mitchell White,38.0,Christianity,Private,82283.0,Husband,Asian-Pac-Islander,Private,Edinburgh,1
12466,Mr. Paul Page,29.0,Christianity,Private,213276.0,Husband,White,Private,Leeds,1
12468,Lawrence Terry John,31.0,Christianity,Private,176123.0,Other-relative,Asian-Pac-Islander,Private,Edinburgh,1
12469,Benjamin Damien Stephens,33.0,Christianity,Private,38797.0,Not-in-family,White,Private,Edinburgh,1
12470,Mr. Daniel Francis White,30.0,Christianity,Private,101859.0,Not-in-family,White,Private,Edinburgh,1
12473,Mr. Ryan Baxter,26.0,Christianity,Private,56929.0,Not-in-family,Black,Private,Edinburgh,1
12474,Douglas David Waters,35.0,Christianity,Private,25322.0,Not-in-family,Asian-Pac-Islander,Private,Edinburgh,1
12475,Ms. Joel Campbell,31.0,Christianity,Private,87950.0,Not-in-family,Amer-Indian-Eskimo,Private,Edinburgh,1
12476,Mr. Adam Booth,34.0,Christianity,Private,150154.0,Own-child,White,Private,Edinburgh,1
12479,Ms. Aaron Gregory,28.0,Not Stated,Private,189974.0,Own-child,White,Private,Edinburgh,1
12480,Frederick Taylor,23.0,Christianity,Private,109199.0,Husband,White,Private,Edinburgh,1
