,full_name,age,religion,workclass,demographic_characteristic,relationship,race,workclass,town,Cluster Id - KMeans
19952,Mr. Richard Miller,66.0,Christianity,?,186030.0,Husband,White,?,Edinburgh,2
19953,Miss Max Page,46.0,Christianity,Local-gov,297759.0,Not-in-family,White,Local-gov,Edinburgh,2
19957,Mr. Benjamin Craig Goddard,45.0,Christianity,Private,167725.0,Husband,White,Private,Leeds,2
19958,Miss Dale Caroline Ward,44.0,Christianity,Private,160674.0,Unmarried,White,Private,Edinburgh,2
19960,Nathan Black,39.0,Not Stated,Private,255027.0,Unmarried,Black,Private,Edinburgh,2
19964,Justin Murray,59.0,Christianity,Private,135647.0,Husband,White,Private,Banksfort,2
19967,Colin Marshall,45.0,Not Stated,Private,175925.0,Husband,White,Private,Edinburgh,2
19969,Frederick Victor Reid,50.0,Christianity,Local-gov,329144.0,Husband,White,Local-gov,Swindon,2
19970,Mr. Douglas Douglas Arnold,67.0,Christianity,?,81761.0,Husband,White,?,Edinburgh,2
19971,Mr. Steven Guy Barton,50.0,Christianity,Self-emp-not-inc,102318.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,2
19972,Mr. Phillip Robinson,30.0,Christianity,Federal-gov,266463.0,Husband,White,Federal-gov,Oxford,2
19973,Gareth Bates,56.0,Islam,Federal-gov,107314.0,Not-in-family,Black,Federal-gov,Edinburgh,2
19984,Mr. Stanley Taylor,57.0,Christianity,Federal-gov,192258.0,Own-child,White,Federal-gov,Edinburgh,2
19985,Mr. Dean Gill,36.0,Christianity,Private,112497.0,Own-child,White,Private,Swindon,2
19990,Mr. Leslie Gill,44.0,Islam,Local-gov,330174.0,Husband,White,Local-gov,Sunderland,2
19993,Mr. Michael Gerald Cameron,57.0,Sikhism,Private,170287.0,Husband,White,Private,Swindon,2
19994,Miss Frank Bryan,42.0,Christianity,Private,336643.0,Unmarried,White,Private,Edinburgh,2
20003,Mr. Raymond Baker,60.0,Not Stated,Private,182460.0,Husband,White,Private,New Jennatown,2
20005,Mr. Donald Ford,56.0,Islam,Private,232139.0,Not-in-family,White,Private,Edinburgh,2
20007,Edward Brooks,48.0,Christianity,Private,344415.0,Not-in-family,White,Private,Leeds,2
20009,Mr. Abdul Mohamed Wilkinson,43.0,Christianity,Private,27766.0,Unmarried,White,Private,Swindon,2
20019,Mr. Garry Smith,60.0,Christianity,Private,158776.0,Husband,White,Private,Leeds,2
20024,Mr. Martin Thornton,46.0,Christianity,State-gov,55377.0,Husband,Black,State-gov,Sunderland,2
20028,Mr. Sean Stewart,47.0,Not Stated,Private,156926.0,Husband,White,Private,Edinburgh,2
20029,Mr. Josh Taylor,55.0,Christianity,Private,160362.0,Husband,White,Private,Leicester,2
20030,Mr. Oliver Davies,48.0,Christianity,Private,192161.0,Not-in-family,White,Private,Oxford,2
20031,Miss Nicholas Jones,54.0,Christianity,Private,208570.0,Wife,White,Private,Swindon,2
20032,Gregory Collins,44.0,Christianity,Self-emp-not-inc,182771.0,Husband,Asian-Pac-Islander,Self-emp-not-inc,Edinburgh,2
20034,Ms. Gordon Miller,51.0,Christianity,Private,163002.0,Other-relative,White,Private,Edinburgh,2
20035,Kieran Hayley Horton,57.0,Islam,Private,155657.0,Not-in-family,White,Private,Edinburgh,2
20043,Christian Wilson,55.0,Christianity,State-gov,119565.0,Husband,White,State-gov,Oxford,2
20048,Donald Kelly,45.0,Christianity,Private,54260.0,Unmarried,White,Private,Edinburgh,2
20049,Alan Lewis,53.0,Christianity,Self-emp-not-inc,159876.0,Husband,Black,Self-emp-not-inc,Bristol,2
20050,Ms. Iain West,46.0,Christianity,Private,160474.0,Unmarried,White,Private,Edinburgh,2
20052,Christopher Stewart Brookes,74.0,Christianity,Private,52386.0,Not-in-family,Asian-Pac-Islander,Private,Edinburgh,2
20054,Jay William Owen,45.0,Christianity,Private,172960.0,Not-in-family,White,Private,Edinburgh,2
20056,Dr. Toby Lees,39.0,Christianity,Local-gov,40955.0,Not-in-family,White,Local-gov,Bristol,2
20057,Gareth Patterson,35.0,Christianity,?,98080.0,Not-in-family,Asian-Pac-Islander,?,Daviesview,2
20058,Michael White,37.0,Christianity,Private,175643.0,Husband,White,Private,Edinburgh,2
20059,Mr. Darren Jay Thomas,56.0,Christianity,Private,187295.0,Husband,White,Private,Mohammadtown,2
20061,Duncan Townsend,45.0,Christianity,Private,228729.0,Husband,Black,Private,Leeds,2
20062,Miss Damian Fitzgerald,51.0,Not Stated,Private,240496.0,Not-in-family,White,Private,Leeds,2
20068,Mr. James Willis,46.0,Christianity,Private,167915.0,Husband,White,Private,Lincoln,2
20069,Christopher Roger McCarthy,41.0,Christianity,Private,45156.0,Not-in-family,White,Private,Edinburgh,2
20072,Mr. Donald Higgins,38.0,Christianity,Private,183800.0,Husband,White,Private,Mandyview,2
20074,Mr. Jake Arthur Tomlinson,50.0,Christianity,Private,126566.0,Husband,Black,Private,Edinburgh,2
20076,Miss Liam Ball,68.0,Christianity,Local-gov,191800.0,Unmarried,Black,Local-gov,Edinburgh,2
20080,Brian Wilson,50.0,Not Stated,Private,97741.0,Husband,White,Private,Edinburgh,2
20083,Mrs. Colin Annette Ward,58.0,Christianity,?,182836.0,Wife,White,?,Swindon,2
20086,Aaron Kirby,50.0,Christianity,Private,172175.0,Husband,White,Private,Swindon,2
20088,Mr. Robert Dixon,32.0,Christianity,Local-gov,204470.0,Not-in-family,White,Local-gov,Bristol,2
20089,Mr. Dylan Mohamed Griffiths,46.0,Christianity,Private,353012.0,Not-in-family,White,Private,Edinburgh,2
20094,Mr. Thomas Booth,57.0,Christianity,Private,83922.0,Husband,White,Private,Leeds,2
20096,Miss Kenneth Lisa Fox,69.0,Christianity,Private,125437.0,Not-in-family,White,Private,Edinburgh,2
20097,Ms. Stewart Bethan Parker,41.0,Not Stated,Private,246011.0,Wife,White,Private,Port Clive,2
20099,Mr. Albert Johnson,57.0,Christianity,Self-emp-not-inc,66356.0,Husband,White,Self-emp-not-inc,Edinburgh,2
20101,Ms. Leigh Brenda Jones,61.0,Not Stated,Federal-gov,197311.0,Unmarried,White,Federal-gov,Edinburgh,2
20102,Ms. Martyn Katy Barnes,38.0,Christianity,Private,301743.0,Not-in-family,White,Private,Edinburgh,2
20103,Denis Tony Saunders,50.0,Christianity,Self-emp-not-inc,401118.0,Husband,White,Self-emp-not-inc,Swindon,2
20107,Mr. Stephen Edwards,41.0,Christianity,Self-emp-inc,193524.0,Husband,White,Self-emp-inc,Swindon,2
20108,Mr. Graeme Ian Hodgson,59.0,Christianity,State-gov,192258.0,Husband,White,State-gov,Swindon,2
20111,Mr. Owen Wilkinson,60.0,Christianity,Private,176011.0,Unmarried,White,Private,Edinburgh,2
20112,Dr. Anthony Billy Coates,54.0,Christianity,Self-emp-inc,147239.0,Husband,White,Self-emp-inc,Swindon,2
20113,Mohammad Max Barrett,53.0,Christianity,Private,155963.0,Husband,White,Private,Swindon,2
20115,Mr. Ricky Porter,54.0,Buddhism,Federal-gov,114674.0,Husband,White,Federal-gov,Swindon,2
20116,Dr. Toby Stanley Ward,41.0,Not Stated,Self-emp-not-inc,95708.0,Not-in-family,Asian-Pac-Islander,Self-emp-not-inc,Leicester,2
20120,Mr. Raymond Owen,46.0,Christianity,Self-emp-not-inc,28497.0,Husband,White,Self-emp-not-inc,South Liam,2
20122,Miss Josh Fiona Simpson,57.0,Islam,Self-emp-not-inc,346635.0,Unmarried,White,Self-emp-not-inc,Edinburgh,2
20127,Connor Williams,42.0,Christianity,State-gov,148316.0,Husband,White,State-gov,Swindon,2
20128,Ross Brooks,42.0,Islam,Private,227466.0,Other-relative,Black,Private,Edinburgh,2
20132,Terry Arthur Smith,53.0,Not Stated,Private,304353.0,Husband,White,Private,Swindon,2
20133,Derek Palmer,48.0,Christianity,Self-emp-not-inc,171968.0,Unmarried,Asian-Pac-Islander,Self-emp-not-inc,Edinburgh,2
20136,Ms. Jake Fiona Henderson,42.0,Christianity,Private,150568.0,Unmarried,White,Private,Edinburgh,2
20141,Mr. Glenn Jones,52.0,Christianity,Private,152373.0,Husband,White,Private,Swindon,2
20142,Mr. Norman Preston,51.0,Christianity,Local-gov,141875.0,Husband,White,Local-gov,Stephaniefurt,2
20146,Miss Liam Francis,43.0,Islam,Local-gov,109684.0,Not-in-family,White,Local-gov,Edinburgh,2
20148,Mr. Julian Walker,48.0,Christianity,Private,23545.0,Husband,White,Private,Edinburgh,2
20150,Mr. Graeme Ryan Lees,61.0,Christianity,Self-emp-not-inc,315977.0,Husband,Black,Self-emp-not-inc,Edinburgh,2
20151,Mr. Dominic Gray,48.0,Christianity,Private,202322.0,Husband,White,Private,Edinburgh,2
20154,Dr. Robert Marc White,57.0,Christianity,Local-gov,216824.0,Husband,Asian-Pac-Islander,Local-gov,Oxford,2
20157,Peter Elliott,37.0,Christianity,Private,152621.0,Husband,White,Private,Lake Aaron,2
20158,Albert Damien Kelly,43.0,Christianity,Self-emp-not-inc,27242.0,Husband,White,Self-emp-not-inc,Oxford,2
20159,Lawrence Johnson,46.0,Christianity,Federal-gov,358242.0,Husband,White,Federal-gov,North Antonyton,2
20160,Iain Leach,40.0,Not Stated,Private,184117.0,Wife,White,Private,Swindon,2
20165,Mohammad Rita Richards,52.0,Christianity,Private,100933.0,Other-relative,White,Private,Edinburgh,2
20168,Mrs. Mark McDonald,64.0,Christianity,Private,285052.0,Not-in-family,White,Private,Edinburgh,2
20169,Jack Nicholas Taylor,68.0,Not Stated,Private,45508.0,Not-in-family,White,Private,Edinburgh,2
20175,Mr. William Baker,52.0,Christianity,Private,152373.0,Husband,White,Private,Edinburgh,2
20180,Bradley Simpson,44.0,Christianity,Private,129371.0,Unmarried,Other,Private,Edinburgh,2
20183,Dr. Glen Anderson,43.0,Christianity,Private,58447.0,Husband,White,Private,Oxford,2
20184,Mr. Ryan Woods,52.0,Christianity,Local-gov,91689.0,Husband,White,Local-gov,Bristol,2
20185,Martin Dorothy Thompson,46.0,Christianity,Private,166546.0,Not-in-family,White,Private,Edinburgh,2
20189,Abdul Chloe Graham,44.0,Christianity,Private,367749.0,Not-in-family,White,Private,Oxford,2
20193,Ms. Kevin Miah,37.0,Not Stated,Private,163278.0,Not-in-family,White,Private,Leeds,2
20196,Mr. Roy Fowler,46.0,Christianity,Local-gov,167159.0,Husband,White,Local-gov,Swindon,2
20199,Toby Mohammed Sims,45.0,Christianity,?,190205.0,Husband,White,?,Edinburgh,2
20201,Ms. Antony Sutton,49.0,Christianity,Private,238726.0,Unmarried,White,Private,Edinburgh,2
20202,Mrs. Kenneth Sharon Pritchard,52.0,Christianity,Private,164530.0,Not-in-family,Black,Private,Edinburgh,2
20207,Mr. Ian Singh,46.0,Christianity,Private,155489.0,Husband,White,Private,Swindon,2
20208,Ian Allan Stone,51.0,Islam,Self-emp-not-inc,156802.0,Husband,White,Self-emp-not-inc,Swindon,2
20209,Dr. Tom Ronald Matthews,50.0,Not Stated,Private,168212.0,Husband,White,Private,Edinburgh,2
20210,Leigh Dale Harris,39.0,Christianity,Private,331395.0,Husband,White,Private,Edinburgh,2
20212,Arthur Taylor,58.0,Islam,Private,365511.0,Not-in-family,Other,Private,Edinburgh,2
20220,Mr. Guy Iain Newton,60.0,Christianity,Self-emp-not-inc,78913.0,Husband,White,Self-emp-not-inc,West Allan,2
20223,Mr. Jason Derek Newton,46.0,Christianity,Private,229967.0,Not-in-family,White,Private,Swindon,2
20227,Kyle Foster,69.0,Christianity,Private,163346.0,Not-in-family,White,Private,Edinburgh,2
20228,Mr. Jordan Collins,52.0,Christianity,Private,82566.0,Husband,White,Private,North Lorrainebury,2
20229,Mr. Neil William Taylor,56.0,Christianity,Private,86505.0,Husband,White,Private,Oxford,2
20230,Dr. Shane Wilson,43.0,Christianity,Private,178780.0,Husband,White,Private,East Hannah,2
20232,Mr. Jeffrey Smith,49.0,Christianity,Private,176810.0,Husband,White,Private,Bristol,2
20233,Paul Payne,43.0,Christianity,Self-emp-inc,23813.0,Husband,Amer-Indian-Eskimo,Self-emp-inc,Edinburgh,2
20236,Dr. Victor Martyn Wade,34.0,Islam,Private,113838.0,Husband,White,Private,Swindon,2
20238,Leslie Williams,72.0,Christianity,?,52171.0,Unmarried,White,?,Edinburgh,2
20245,Bryan Harris,59.0,Christianity,Private,138370.0,Not-in-family,Asian-Pac-Islander,Private,Edinburgh,2
20247,Louis Garry Foster,46.0,Christianity,Private,180505.0,Husband,Black,Private,Leeds,2
20248,Robin Martyn Bennett,45.0,Islam,Private,168262.0,Not-in-family,White,Private,Swindon,2
20255,George Williams,40.0,Christianity,Self-emp-inc,143123.0,Husband,White,Self-emp-inc,Swindon,2
20257,Gerald Cameron Brooks,44.0,Not Stated,Private,210013.0,Husband,White,Private,Oxford,2
20259,Russell Jacqueline Matthews,45.0,Christianity,Private,88061.0,Unmarried,Asian-Pac-Islander,Private,Edinburgh,2
20261,Dr. Wayne Taylor,49.0,Christianity,Private,43206.0,Not-in-family,White,Private,Oxford,2
20275,Mohammed Ellie Smith,48.0,Christianity,Private,166809.0,Not-in-family,White,Private,North Simon,2
20276,Samuel Dale,43.0,Not Stated,Self-emp-not-inc,175674.0,Husband,White,Self-emp-not-inc,Rhodesside,2
20277,Mrs. Josh Sara Hussain,46.0,Not Stated,Federal-gov,368947.0,Not-in-family,Black,Federal-gov,Oxford,2
20279,Roy Mitchell,53.0,Christianity,Private,203173.0,Husband,White,Private,Swindon,2
20283,Mr. Damien Haynes,41.0,Islam,Self-emp-inc,149102.0,Husband,White,Self-emp-inc,Edinburgh,2
20287,Dr. Mohamed Stanley Bibi,74.0,Christianity,Self-emp-inc,120408.0,Not-in-family,White,Self-emp-inc,Edinburgh,2
20290,Mr. Eric Warner,66.0,Christianity,Private,36209.0,Husband,White,Private,Bristol,2
20291,Stanley Patel,39.0,Christianity,Private,123983.0,Not-in-family,Asian-Pac-Islander,Private,Leeds,2
20295,Mrs. Francis Butler,58.0,Christianity,Private,131869.0,Not-in-family,White,Private,Edinburgh,2
20296,Tony Smith,49.0,Christianity,Self-emp-not-inc,43479.0,Husband,White,Self-emp-not-inc,Carlymouth,2
20297,Gerard Marsden,61.0,Christianity,?,203126.0,Unmarried,White,?,Edinburgh,2
20300,Edward Fisher,46.0,Islam,Private,197731.0,Husband,White,Private,Wheelermouth,2
20304,Norman George Collins,42.0,Not Stated,Private,24763.0,Unmarried,White,Private,Edinburgh,2
20309,Ms. Adam Kayleigh Clark,52.0,Christianity,Private,173291.0,Not-in-family,White,Private,Edinburgh,2
20310,Mr. Allan Kemp,46.0,Christianity,Private,305160.0,Husband,White,Private,Edinburgh,2
20311,Mr. Leslie Newman,48.0,Islam,Private,212954.0,Husband,White,Private,Edinburgh,2
20313,Mr. Jason Davis,51.0,Christianity,Private,164198.0,Husband,Black,Private,New Lydiaburgh,2
20314,Mathew Marsden,41.0,Not Stated,Private,152958.0,Husband,White,Private,Leeds,2
20316,Mr. Reece Chadwick,54.0,Islam,Self-emp-inc,119570.0,Husband,White,Self-emp-inc,Port Carolineville,2
20317,Miss Norman Judith Green,41.0,Christianity,Private,272343.0,Wife,White,Private,Edinburgh,2
20318,Mr. Leslie Kaur,45.0,Not Stated,Private,187720.0,Husband,White,Private,Lincoln,2
20321,Mr. Gregory Hughes,47.0,Islam,Private,330416.0,Husband,White,Private,Leeds,2
20323,Leslie Ashley Chapman,39.0,Christianity,Private,171150.0,Husband,White,Private,Oxford,2
20328,Mr. Andrew Keith Rogers,57.0,Christianity,Self-emp-not-inc,95763.0,Husband,White,Self-emp-not-inc,Bristol,2
20331,Mr. Dylan Roberts,52.0,Sikhism,Private,373367.0,Not-in-family,White,Private,Leeds,2
20333,Mr. Geoffrey Miller,45.0,Christianity,Private,165484.0,Husband,White,Private,Swindon,2
20335,Albert Bates,43.0,Not Stated,Private,244172.0,Husband,White,Private,Edinburgh,2
20339,Dr. Jeremy Roy Howell,62.0,Christianity,Private,205643.0,Husband,White,Private,Port Amandastad,2
20340,Harry Pauline Morrison,65.0,Not Stated,?,174904.0,Not-in-family,White,?,Edinburgh,2
20341,Andrew Wilson,46.0,Christianity,Private,102559.0,Husband,White,Private,Edinburgh,2
20349,James Jones,65.0,Christianity,?,380687.0,Wife,Black,?,Swindon,2
20350,Russell Jones,55.0,Christianity,Self-emp-not-inc,95149.0,Husband,White,Self-emp-not-inc,Edinburgh,2
20351,Mr. Stuart Patel,42.0,Christianity,Private,68469.0,Husband,White,Private,Leeds,2
20352,Max Phillip Warren,63.0,Christianity,Self-emp-not-inc,27653.0,Husband,White,Self-emp-not-inc,Leeds,2
20355,Graeme Read,46.0,Christianity,Private,228570.0,Wife,White,Private,Swindon,2
20358,Ms. Victor Harvey,53.0,Christianity,Private,48641.0,Not-in-family,Other,Private,Edinburgh,2
20359,William Danny Jones,45.0,Other religions,Private,185385.0,Husband,White,Private,Kimberleyside,2
20360,Mrs. Owen Howell,47.0,Christianity,Private,341471.0,Not-in-family,White,Private,Edinburgh,2
20361,Miss Roy Waters,42.0,Christianity,Private,163322.0,Unmarried,White,Private,Edinburgh,2
20362,Albert Akhtar,36.0,Christianity,Private,99357.0,Wife,White,Private,Swindon,2
20363,Elliott Bruce Wall,44.0,Christianity,Self-emp-inc,510072.0,Husband,White,Self-emp-inc,McLeanside,2
20364,Shane Leonard Pritchard,54.0,Christianity,Local-gov,287192.0,Husband,White,Local-gov,Edinburgh,2
20366,Hugh Michelle Bennett,60.0,Christianity,Private,308118.0,Not-in-family,White,Private,Edinburgh,2
20368,Iain Reeves,45.0,Not Stated,Private,99971.0,Husband,White,Private,Swindon,2
20369,Glen Harrison,49.0,Judaism,Self-emp-inc,103713.0,Husband,White,Self-emp-inc,Oxford,2
20371,Mr. Mark Collins,47.0,Christianity,Self-emp-not-inc,31267.0,Husband,White,Self-emp-not-inc,Leicester,2
20375,Dr. George Jones,53.0,Christianity,Federal-gov,221791.0,Not-in-family,Black,Federal-gov,Edinburgh,2
20376,Mr. Mohammed Samuel Newman,62.0,Christianity,Self-emp-inc,187124.0,Husband,White,Self-emp-inc,Swindon,2
20377,Mitchell Callum Davis,58.0,Christianity,State-gov,280519.0,Own-child,Black,State-gov,Edinburgh,2
20379,Jack Hughes,46.0,Christianity,Local-gov,192684.0,Unmarried,Black,Local-gov,Edinburgh,2
20380,Shaun Patel,39.0,Christianity,Private,103260.0,Wife,White,Private,Swindon,2
20381,Mrs. Leonard Brown,48.0,Christianity,Self-emp-inc,382242.0,Wife,White,Self-emp-inc,Swindon,2
20382,Mr. Peter Ronald Mitchell,42.0,Not Stated,Private,106900.0,Husband,White,Private,Swindon,2
20384,Douglas Dale,51.0,Christianity,Private,55527.0,Not-in-family,Black,Private,Bristol,2
20385,Joel Harris,51.0,Christianity,Self-emp-not-inc,246820.0,Husband,White,Self-emp-not-inc,Swindon,2
20388,Kyle Campbell,48.0,Christianity,Federal-gov,168109.0,Husband,White,Federal-gov,Oxford,2
20389,Mr. Dennis Jamie Jackson,52.0,Christianity,Private,207449.0,Husband,White,Private,Swindon,2
20390,Mohamed Ellis,61.0,Christianity,Self-emp-inc,189098.0,Husband,White,Self-emp-inc,Edinburgh,2
20391,Malcolm Evans,52.0,Christianity,Private,194259.0,Unmarried,White,Private,Edinburgh,2
20394,Dr. Joel Evans,42.0,Christianity,State-gov,136996.0,Husband,Black,State-gov,Leeds,2
20397,Harry Singh,35.0,Christianity,Private,261799.0,Husband,Black,Private,Bristol,2
20398,Miss Conor Teresa Phillips,48.0,Islam,Private,143281.0,Not-in-family,White,Private,Edinburgh,2
20407,Christopher Allen,48.0,Christianity,Private,156926.0,Husband,White,Private,Swindon,2
20409,Dr. Kieran Fisher,57.0,Christianity,Private,35373.0,Not-in-family,White,Private,Edinburgh,2
20410,Mr. Jonathan Cooper,61.0,Christianity,Self-emp-not-inc,220342.0,Husband,White,Self-emp-not-inc,Edinburgh,2
20413,Roy Gavin Pearson,39.0,Christianity,Private,122032.0,Not-in-family,White,Private,Edinburgh,2
20418,Alex Jonathan Lucas,64.0,Christianity,Self-emp-not-inc,36960.0,Husband,White,Self-emp-not-inc,Oxford,2
20422,Kenneth Jones,51.0,Christianity,Private,110458.0,Not-in-family,White,Private,Leeds,2
20424,Mr. Albert Cunningham,54.0,Christianity,Self-emp-not-inc,284329.0,Not-in-family,White,Self-emp-not-inc,Swindon,2
20426,Dr. Dean Carl Quinn,34.0,Christianity,Private,340917.0,Husband,White,Private,Edinburgh,2
20430,Anthony Edwards,57.0,Christianity,Private,61474.0,Husband,White,Private,Swindon,2
20431,Mr. Francis Jeremy Curtis,48.0,Sikhism,?,99127.0,Husband,White,?,Griffintown,2
20434,Dylan Sanderson,36.0,Christianity,Self-emp-inc,183898.0,Not-in-family,White,Self-emp-inc,Edinburgh,2
20435,Ms. Mark Caroline Sullivan,49.0,Not Stated,Private,97176.0,Other-relative,White,Private,Edinburgh,2
20436,Mr. Dale Ross Wilson,40.0,Christianity,Private,145160.0,Husband,White,Private,New Andrewland,2
20437,Ms. Cameron Bird,52.0,Christianity,Private,357949.0,Not-in-family,White,Private,Edinburgh,2
20438,Mr. Neil Gerald Cross,60.0,Christianity,Private,177120.0,Husband,White,Private,Edinburgh,2
20442,Miss Justin Lauren Williams,39.0,Christianity,Private,103925.0,Wife,White,Private,Edinburgh,2
20443,Bradley Tracey Jenkins,45.0,Not Stated,State-gov,183829.0,Not-in-family,White,State-gov,Edinburgh,2
20444,Mr. Stanley Allan,52.0,Christianity,Private,138852.0,Husband,White,Private,Leicester,2
20445,Miss Mark Andrea Pearson,54.0,Christianity,Private,188186.0,Other-relative,White,Private,Edinburgh,2
20454,Dr. Jamie Vincent Gill,41.0,Christianity,Local-gov,153031.0,Husband,White,Local-gov,Swindon,2
20455,Mr. Joe Hyde,37.0,Not Stated,Private,116138.0,Husband,Asian-Pac-Islander,Private,Swindon,2
20459,Mr. Bradley Nigel Norman,53.0,Not Stated,Private,200190.0,Not-in-family,White,Private,Edinburgh,2
20460,Mrs. Samuel Christine Ball,50.0,Christianity,Private,403112.0,Unmarried,Black,Private,Edinburgh,2
20461,Mr. Leigh Brown,40.0,Christianity,Private,214891.0,Own-child,Other,Private,Edinburgh,2
