,full_name,age,religion,workclass,demographic_characteristic,relationship,race,workclass,town,Cluster Id - KMeans
24587,Christopher Nigel Clarke,45.0,Hinduism,Private,192225.0,Husband,White,Private,Swindon,0
24590,Edward Naylor,46.0,Christianity,Private,169953.0,Not-in-family,White,Private,Edinburgh,0
24591,Mr. Nigel Oliver Griffiths,38.0,Christianity,Private,125933.0,Not-in-family,White,Private,Swindon,0
24596,Dr. Douglas Harvey,43.0,Christianity,Private,289669.0,Unmarried,White,Private,Swindon,0
24597,Colin Graeme Rees,59.0,Islam,State-gov,139616.0,Husband,White,State-gov,Edinburgh,0
24605,Terence Mohammad Murphy,62.0,Christianity,Private,225970.0,Husband,White,Private,Taylorchester,0
24612,Simon Leach,46.0,Christianity,Private,192835.0,Husband,White,Private,Swindon,0
24616,Ms. Brian Fletcher,40.0,Christianity,Private,111020.0,Not-in-family,White,Private,Edinburgh,0
24617,Nigel Conor Cox,31.0,Christianity,Private,244665.0,Not-in-family,White,Private,Bristol,0
24629,Hugh Green,49.0,Christianity,Private,83444.0,Husband,White,Private,Swindon,0
24686,Mr. Glenn Chambers,41.0,Islam,Private,242089.0,Husband,White,Private,Swindon,0
24697,Jacob Humphreys,38.0,Christianity,Local-gov,247750.0,Husband,Black,Local-gov,Edwardmouth,0
24698,Mr. Malcolm Thompson,40.0,Christianity,Self-emp-not-inc,204235.0,Husband,White,Self-emp-not-inc,Swindon,0
24763,Mr. Kyle Ronald Bradley,34.0,Christianity,Self-emp-not-inc,156809.0,Not-in-family,White,Self-emp-not-inc,Leeds,0
24767,Mr. Trevor Burgess,52.0,Christianity,Private,155983.0,Husband,White,Private,Swindon,0
24772,Mr. Howard Owen,51.0,Christianity,Private,178241.0,Husband,Black,Private,Edinburgh,0
24782,Jason Lewis,34.0,Christianity,Private,194901.0,Not-in-family,White,Private,Swindon,0
24786,Miss Graeme Barber,36.0,Not Stated,Private,310290.0,Wife,Black,Private,Bristol,0
24819,Dr. Brian Perkins,63.0,Christianity,Private,176839.0,Husband,White,Private,Leeds,0
24829,Mr. Daniel Benjamin Matthews,35.0,Christianity,Private,159322.0,Husband,White,Private,Edinburgh,0
24833,Miss Terence Carly Walker,52.0,Not Stated,Local-gov,96190.0,Wife,White,Local-gov,Leeds,0
24882,Mohammad Moss,45.0,Christianity,Private,198270.0,Not-in-family,White,Private,Bristol,0
24903,Gerald Green,52.0,Christianity,Private,123429.0,Husband,White,Private,Swindon,0
24914,Mr. Ronald Davis,54.0,Not Stated,Private,317313.0,Husband,White,Private,Swindon,0
24921,Dylan Russell,36.0,Christianity,Private,35945.0,Husband,White,Private,Swindon,0
24922,Duncan Brown,56.0,Christianity,Self-emp-inc,208809.0,Husband,White,Self-emp-inc,Swindon,0
24951,Mr. Leigh Hewitt,44.0,Christianity,Self-emp-inc,118212.0,Husband,White,Self-emp-inc,Swindon,0
24956,Dr. Antony Evans,38.0,Sikhism,Private,227945.0,Husband,White,Private,Swindon,0
24959,Mr. Stewart Hill,33.0,Christianity,Self-emp-inc,124052.0,Husband,White,Self-emp-inc,Lake Aimeeberg,0
24977,Adam Thompson,51.0,Islam,Self-emp-inc,98642.0,Not-in-family,White,Self-emp-inc,Swindon,0
24978,Owen Ross,44.0,Not Stated,Local-gov,144778.0,Husband,White,Local-gov,Swindon,0
24986,Trevor Hurst,46.0,Christianity,Private,38950.0,Not-in-family,White,Private,Edinburgh,0
24994,Max Liam Kelly,38.0,Christianity,Private,105150.0,Husband,White,Private,Swindon,0
24999,Miss Conor Brenda Smith,27.0,Christianity,Private,161087.0,Wife,Black,Private,Edinburgh,0
25020,Mr. Stewart McCarthy,49.0,Christianity,Private,278039.0,Husband,White,Private,Edinburgh,0
25026,Conor Terence Matthews,39.0,Christianity,Private,342448.0,Husband,White,Private,Oxford,0
25032,Jonathan William Griffiths,48.0,Christianity,Private,207277.0,Husband,White,Private,New Georgiastad,0
25037,Arthur Rogers,35.0,Not Stated,Private,127610.0,Own-child,White,Private,Edinburgh,0
25043,Philip Wood,44.0,Christianity,Private,222504.0,Wife,White,Private,West Ryanland,0
25056,Mr. Nicholas Barlow,56.0,Christianity,Private,143266.0,Husband,White,Private,Swindon,0
25059,Bernard Thomas,30.0,Christianity,Private,278637.0,Husband,White,Private,Jeremystad,0
25063,Mr. Robert Dawson,46.0,Not Stated,Self-emp-not-inc,328216.0,Husband,White,Self-emp-not-inc,Lake Gerald,0
25072,Mr. Julian Preston,30.0,Not Stated,Private,193298.0,Husband,White,Private,New Garry,0
25077,Charlie Bruce Morgan,66.0,Christianity,Federal-gov,23494.0,Husband,Black,Federal-gov,Swindon,0
25087,Dale Freeman,32.0,Christianity,Private,187560.0,Husband,White,Private,North Carole,0
25098,Dr. Elliott Graham,49.0,Christianity,Self-emp-not-inc,219021.0,Husband,White,Self-emp-not-inc,Lake Dennisview,0
25112,Guy Stone,40.0,Not Stated,Private,119101.0,Husband,White,Private,Swindon,0
25114,Mr. Oliver Thomas,39.0,Christianity,Private,225544.0,Not-in-family,White,Private,Edinburgh,0
25118,Russell Joshua Baker,37.0,Christianity,Private,179468.0,Husband,White,Private,Oxford,0
25145,Mrs. Jonathan Kennedy,45.0,Islam,Federal-gov,380127.0,Not-in-family,White,Federal-gov,Oxford,0
25151,Dr. Albert Kyle Hunter,61.0,Christianity,Private,159049.0,Husband,White,Private,Swindon,0
25153,Mr. Mitchell Heath,47.0,Christianity,Private,304857.0,Not-in-family,White,Private,Swindon,0
25155,Dr. Mark Butler,55.0,Christianity,Private,125000.0,Husband,White,Private,Swindon,0
25164,Mr. Steven Sam Cox,41.0,Christianity,Private,352612.0,Husband,White,Private,Leicester,0
25171,Mr. Luke Ross Berry,38.0,Christianity,Federal-gov,261241.0,Husband,White,Federal-gov,Sunderland,0
25206,Mr. Rhys Bell,68.0,Not Stated,Private,211287.0,Husband,White,Private,Swindon,0
25235,Lee Gordon,41.0,Christianity,Local-gov,336571.0,Husband,White,Local-gov,Leicester,0
25240,Mr. Mohammad Hill,30.0,Christianity,Local-gov,27051.0,Own-child,White,Local-gov,Edinburgh,0
25241,Dr. Joel Thompson,49.0,Christianity,Private,287647.0,Not-in-family,White,Private,Swindon,0
25248,Simon Watson,32.0,Christianity,Private,319146.0,Husband,White,Private,Swindon,0
25315,Mr. Joel Barrett,26.0,Christianity,Private,167106.0,Other-relative,Asian-Pac-Islander,Private,Edinburgh,0
25316,Nathan Franklin,35.0,Christianity,Private,182898.0,Not-in-family,White,Private,West Mohammadfurt,0
25324,Mr. James Ryan,51.0,Christianity,Private,128272.0,Husband,White,Private,Swindon,0
25345,Vincent Thomas,29.0,Christianity,Private,214702.0,Husband,White,Private,Swindon,0
25350,Mr. Wayne Clive Fry,48.0,Christianity,Private,307440.0,Husband,Asian-Pac-Islander,Private,Swindon,0
25408,Rhys Brian Clarke,27.0,Christianity,Private,228476.0,Husband,White,Private,Dohertyville,0
25410,Jake Allen,37.0,Christianity,Private,30267.0,Husband,White,Private,Hallport,0
25413,Christian Dominic James,32.0,Christianity,Local-gov,199368.0,Husband,Black,Local-gov,Swindon,0
25426,Mr. Trevor Duffy,74.0,Christianity,Federal-gov,62176.0,Not-in-family,White,Federal-gov,Swindon,0
25433,Roger Jacob Ward,33.0,Christianity,Private,299635.0,Husband,White,Private,Swindon,0
25440,Mr. Ross Glen Long,48.0,Christianity,Private,185385.0,Husband,White,Private,Edinburgh,0
25445,Simon Foster,32.0,Christianity,Private,201988.0,Husband,White,Private,Swindon,0
25463,Dr. Jason Mitchell,38.0,Christianity,Self-emp-not-inc,353298.0,Husband,White,Self-emp-not-inc,Swindon,0
25467,Mark Aimee Kennedy,45.0,Christianity,Private,151780.0,Not-in-family,Black,Private,Leeds,0
25477,Arthur Scott,37.0,Islam,Private,193815.0,Husband,White,Private,Knightfort,0
25490,Terence Frank Owen,34.0,Christianity,Federal-gov,190228.0,Husband,White,Federal-gov,Swindon,0
25491,Mr. Charlie Parsons,44.0,Christianity,Private,180599.0,Unmarried,White,Private,Swindon,0
25492,Shaun Peter Davies,44.0,Christianity,Private,116358.0,Husband,Asian-Pac-Islander,Private,Swindon,0
25502,Ben Henry Doherty,54.0,Christianity,Self-emp-inc,152810.0,Husband,White,Self-emp-inc,Swindon,0
25510,Mr. Nathan Smith,51.0,Not Stated,Self-emp-not-inc,120781.0,Husband,Other,Self-emp-not-inc,Swindon,0
25517,Mr. Christian Norman Holden,44.0,Christianity,Local-gov,136986.0,Husband,White,Local-gov,Edinburgh,0
25533,Dr. Michael Smith,37.0,Christianity,Private,223433.0,Husband,White,Private,Sunderland,0
25534,Paul Craig Lawson,38.0,Christianity,Private,87076.0,Own-child,White,Private,Edinburgh,0
25546,Kyle Howard,42.0,Other religions,Self-emp-inc,152071.0,Husband,White,Self-emp-inc,Swindon,0
25575,Kieran Martin Ward,57.0,Christianity,Private,200316.0,Husband,White,Private,Sunderland,0
25579,Mohammad Richardson,44.0,Christianity,Private,83237.0,Husband,White,Private,Leeds,0
25580,Arthur Scott,65.0,Christianity,Private,88470.0,Husband,White,Private,Bristol,0
25594,Graeme Todd,62.0,Christianity,Private,178249.0,Husband,White,Private,Perryborough,0
25602,Mr. Andrew Glen Roberts,58.0,Christianity,?,148673.0,Husband,White,?,Edinburgh,0
25608,Louis Flynn,51.0,Christianity,Private,152810.0,Husband,White,Private,Swindon,0
25616,Dr. Connor Evans,47.0,Christianity,Private,261059.0,Husband,White,Private,Yvonneview,0
25639,Mr. Carl Daniel Mills,42.0,Christianity,Private,157025.0,Unmarried,Black,Private,Edinburgh,0
25651,Kevin Brown,37.0,Christianity,Private,405155.0,Husband,White,Private,Edinburgh,0
25657,Ms. Vincent Morrison,40.0,Christianity,Private,112731.0,Not-in-family,Other,Private,Edinburgh,0
25665,Mrs. Nigel Christine Wright,39.0,Christianity,State-gov,314052.0,Not-in-family,White,State-gov,Edinburgh,0
25668,Mr. John Johnson,42.0,Christianity,Private,198341.0,Husband,Asian-Pac-Islander,Private,Swindon,0
25672,Mrs. Adrian Jemma Walker,47.0,Christianity,Federal-gov,160646.0,Wife,White,Federal-gov,Swindon,0
25691,Miss Jeremy Smith,30.0,Christianity,Private,152461.0,Unmarried,White,Private,Swindon,0
25695,Mr. Frank Francis Thomas,74.0,Christianity,Federal-gov,195433.0,Husband,White,Federal-gov,Oxford,0
25701,Malcolm Kerr,55.0,Christianity,Private,135388.0,Husband,White,Private,Swindon,0
25749,Dr. Geoffrey Buckley,40.0,Not Stated,Federal-gov,376455.0,Husband,White,Federal-gov,Swindon,0
25757,Trevor Marshall,38.0,Islam,Private,99233.0,Not-in-family,White,Private,Sunderland,0
25762,Dr. Declan Jackson,38.0,Christianity,Self-emp-inc,140854.0,Husband,White,Self-emp-inc,Swindon,0
25769,Gavin Burgess,69.0,Christianity,?,255276.0,Husband,White,?,South Valeriehaven,0
25787,Dr. Ricky Hall,50.0,Not Stated,Private,82578.0,Husband,White,Private,Swindon,0
25788,Mr. Marc Coates,31.0,Not Stated,Private,227146.0,Husband,White,Private,Swindon,0
25789,Mr. Kyle Toby Cooper,43.0,Not Stated,Self-emp-inc,348886.0,Husband,White,Self-emp-inc,Swindon,0
25823,Mr. Mitchell Joseph Elliott,32.0,Christianity,Private,176969.0,Not-in-family,White,Private,North Michelle,0
25830,Kevin Jones,40.0,Christianity,State-gov,85566.0,Husband,White,State-gov,Leicester,0
25831,Brett Turner,40.0,Not Stated,Private,121874.0,Husband,White,Private,Benberg,0
25859,Mr. Reece Smith,56.0,Christianity,Federal-gov,176904.0,Husband,White,Federal-gov,Swindon,0
25868,Mohamed Hall,56.0,Christianity,Private,367984.0,Husband,White,Private,West Mitchell,0
25874,Neil Willis,45.0,Christianity,Self-emp-not-inc,216402.0,Husband,Asian-Pac-Islander,Self-emp-not-inc,Leeds,0
25878,Mr. Karl Mills,35.0,Christianity,Private,85374.0,Husband,White,Private,Leeds,0
25889,Mr. Brett Gerald Brown,48.0,Not Stated,Private,148995.0,Husband,White,Private,Swindon,0
25901,Henry Ashley Brown,36.0,Christianity,Private,172129.0,Husband,White,Private,Edinburgh,0
25903,Mr. Kenneth Bailey,59.0,Islam,Self-emp-not-inc,105592.0,Husband,White,Self-emp-not-inc,Swindon,0
25906,Eric Dorothy Mitchell,36.0,Christianity,Private,386726.0,Wife,White,Private,Swindon,0
25918,Dylan Rogers,42.0,Christianity,Federal-gov,172307.0,Husband,White,Federal-gov,Swindon,0
25941,Andrew Maurice Pugh,36.0,Christianity,Private,262688.0,Husband,Black,Private,Swindon,0
25949,Ronald Barnes,38.0,Christianity,Private,312108.0,Unmarried,Black,Private,Edinburgh,0
25957,Mr. Mathew Powell,35.0,Christianity,Private,510072.0,Not-in-family,White,Private,Swindon,0
25958,Craig Brown,39.0,Christianity,Private,172538.0,Husband,White,Private,Lake Dale,0
25959,Mr. Raymond Bruce Reeves,48.0,Christianity,Private,204629.0,Husband,White,Private,Swindon,0
25962,Mr. Kevin Antony Phillips,52.0,Christianity,Private,79324.0,Husband,White,Private,Swindon,0
25970,Roy Davies,33.0,Hinduism,Self-emp-not-inc,134737.0,Husband,White,Self-emp-not-inc,Oxford,0
26003,Dr. George Keith West,30.0,Christianity,Self-emp-not-inc,116666.0,Not-in-family,Asian-Pac-Islander,Self-emp-not-inc,Swindon,0
26019,Mr. Samuel Jones,38.0,Christianity,Local-gov,414791.0,Husband,White,Local-gov,Swindon,0
26029,Mr. Norman Jones,47.0,Christianity,Federal-gov,197332.0,Not-in-family,White,Federal-gov,New Ameliamouth,0
26034,Dr. Edward Pratt,45.0,Christianity,Private,183342.0,Husband,White,Private,Swindon,0
26035,Mr. Kyle Smith,49.0,Christianity,Private,105614.0,Husband,White,Private,Bristol,0
26051,Dr. Damian Patterson,46.0,Christianity,Private,192776.0,Husband,White,Private,Sunderland,0
26060,Mr. Lewis Carl Martin,29.0,Christianity,Private,487347.0,Not-in-family,White,Private,Edinburgh,0
26065,Darren Carter,48.0,Not Stated,Private,264052.0,Husband,White,Private,Dawsonchester,0
26077,Mr. Abdul Wall,44.0,Christianity,Private,187795.0,Husband,White,Private,Lincoln,0
26095,Mr. Alexander Evans,38.0,Judaism,Private,510072.0,Husband,White,Private,Swindon,0
26117,Wayne Jones,58.0,Christianity,Private,94429.0,Husband,White,Private,Lincoln,0
26123,Josh Bell,61.0,Christianity,Private,80896.0,Unmarried,Asian-Pac-Islander,Private,Swindon,0
26126,Mr. Anthony West,47.0,Christianity,Private,121124.0,Husband,White,Private,Edinburgh,0
26131,Brian Garner,39.0,Christianity,Private,63509.0,Husband,White,Private,Swindon,0
26157,Tony May,38.0,Christianity,?,50862.0,Husband,White,?,Oxford,0
26173,Ms. Guy Sheppard,29.0,Christianity,Private,122127.0,Not-in-family,White,Private,Swindon,0
26224,Mr. Neil Philip Smith,38.0,Christianity,Private,277248.0,Husband,White,Private,Swindon,0
26232,Mrs. Robin Rowley,34.0,Islam,?,222548.0,Wife,White,?,Edinburgh,0
26235,Mathew Hardy,46.0,Christianity,Private,188325.0,Husband,White,Private,Lincoln,0
26236,Dr. Jacob David Taylor,60.0,Not Stated,Private,81973.0,Husband,Asian-Pac-Islander,Private,Edinburgh,0
26246,Mr. Donald Dixon,46.0,Christianity,Federal-gov,33794.0,Husband,White,Federal-gov,Swindon,0
26265,Eric Wilson,33.0,Christianity,Private,510072.0,Husband,White,Private,Williamsview,0
26276,Mr. Carl Charlie Edwards,39.0,Christianity,Private,160808.0,Husband,Black,Private,Adamtown,0
26282,Ms. Dean Whitehead,42.0,Christianity,Local-gov,401134.0,Unmarried,White,Local-gov,Bristol,0
26285,Mr. Gavin Wong,38.0,Christianity,Private,292370.0,Husband,Other,Private,North Rachelview,0
26295,Mr. Sean Henry Davies,48.0,Christianity,Self-emp-inc,481987.0,Husband,White,Self-emp-inc,Swindon,0
26298,Brian Dennis,45.0,Christianity,Private,340885.0,Husband,White,Private,Swindon,0
26299,Owen Arnold,33.0,Not Stated,Local-gov,190290.0,Not-in-family,White,Local-gov,Edinburgh,0
26311,Dr. Lawrence Bailey,28.0,Christianity,Private,156257.0,Husband,White,Private,North Brettbury,0
26321,Mr. Sean Smart,40.0,Christianity,Self-emp-not-inc,34007.0,Husband,White,Self-emp-not-inc,Edinburgh,0
26327,Raymond Billy Palmer,51.0,Not Stated,Private,94081.0,Husband,White,Private,Swindon,0
26347,Mr. Timothy Edwards,41.0,Christianity,Private,100451.0,Husband,White,Private,Swindon,0
26367,Mr. Leslie Richardson,27.0,Christianity,Private,176756.0,Husband,White,Private,Leeds,0
26387,Ms. Harry Russell,54.0,Christianity,Local-gov,164300.0,Unmarried,White,Local-gov,Edinburgh,0
26414,Kieran Jason Smith,33.0,Christianity,Private,149184.0,Husband,White,Private,Swindon,0
26415,Conor Holt,50.0,Christianity,Self-emp-inc,315998.0,Husband,White,Self-emp-inc,Swindon,0
26420,Mr. Harry Ashton,62.0,Christianity,Self-emp-not-inc,201965.0,Husband,White,Self-emp-not-inc,Swindon,0
26421,Rhys Allen,59.0,Christianity,Private,172333.0,Husband,White,Private,Swindon,0
26425,Mr. Frank Richard Barber,35.0,Christianity,Private,186009.0,Husband,White,Private,Lake Georgina,0
26427,Guy Ward,46.0,Christianity,Self-emp-inc,180239.0,Husband,Asian-Pac-Islander,Self-emp-inc,Swindon,0
26436,Mr. Kieran Owen Wallace,42.0,Christianity,Private,171424.0,Husband,White,Private,Swindon,0
26447,Mr. Mathew Martin Holland,40.0,Not Stated,Private,115422.0,Husband,White,Private,Edinburgh,0
26454,Dr. Charles Norton,67.0,Christianity,Private,113323.0,Husband,White,Private,Swindon,0
26458,Bradley Pritchard,31.0,Not Stated,Private,331419.0,Not-in-family,White,Private,East Abdulville,0
26465,Mr. Dale Hopkins,43.0,Christianity,Private,180599.0,Husband,White,Private,Swindon,0
26540,Gregory Middleton,35.0,Christianity,Private,336793.0,Other-relative,White,Private,Edinburgh,0
26547,Ricky Paul Williamson,46.0,Christianity,Private,65353.0,Own-child,White,Private,Edinburgh,0
26570,Mr. Clifford Hamilton,24.0,Christianity,Private,243190.0,Unmarried,Asian-Pac-Islander,Private,Swindon,0
26580,Gary Moss,31.0,Christianity,Private,178587.0,Not-in-family,White,Private,Edinburgh,0
26581,Billy Brooks,35.0,Christianity,Private,213208.0,Husband,Black,Private,Swindon,0
26591,Mr. Joel Marc Baxter,42.0,Not Stated,Federal-gov,510072.0,Husband,White,Federal-gov,Swindon,0
26597,Leslie Danny Hewitt,44.0,Christianity,Private,510072.0,Husband,White,Private,Edinburgh,0
26608,James Damien Smith,42.0,Not Stated,Local-gov,155106.0,Husband,White,Local-gov,Harryview,0
26610,James Jonathan Murphy,36.0,Christianity,Private,105803.0,Husband,White,Private,Leicester,0
26616,Dr. Aaron Brown,46.0,Christianity,Self-emp-inc,40666.0,Husband,White,Self-emp-inc,East Carol,0
26619,Elliott Wood,34.0,Hinduism,Private,242984.0,Not-in-family,White,Private,Bristol,0
26646,Ms. Ricky Benson,30.0,Christianity,Private,239753.0,Wife,White,Private,Edinburgh,0
26648,Danny Leigh Edwards,25.0,Christianity,Self-emp-inc,133373.0,Not-in-family,White,Self-emp-inc,Lincoln,0
26665,Mr. Antony Pearce,47.0,Christianity,Private,102318.0,Husband,White,Private,Swindon,0
26668,Mr. Reece Clarke,35.0,Christianity,Private,30529.0,Husband,White,Private,Bristol,0
26674,Adam Bevan,36.0,Not Stated,Private,160910.0,Husband,White,Private,New Ellieberg,0
26694,Mrs. Phillip Lydia Tyler,54.0,Christianity,Private,285621.0,Wife,White,Private,Swindon,0
26700,Mr. Aaron Mark Williams,41.0,Christianity,Private,191342.0,Husband,Asian-Pac-Islander,Private,Swindon,0
26702,Mr. Dale Leach,48.0,Christianity,Self-emp-not-inc,373606.0,Unmarried,White,Self-emp-not-inc,Leeds,0
26711,Mr. Rhys Ross,64.0,Christianity,Private,218490.0,Not-in-family,White,Private,East Leonardton,0
26717,Dr. Simon Scott Sharp,38.0,Christianity,Private,128033.0,Husband,White,Private,Swindon,0
26761,Ms. Mohamed Akhtar,44.0,Christianity,Private,408531.0,Unmarried,White,Private,Edinburgh,0
26777,Mr. Liam Wright,30.0,Not Stated,Self-emp-inc,77689.0,Husband,White,Self-emp-inc,Swindon,0
26797,Leonard Leslie Murphy,66.0,Christianity,Private,234743.0,Husband,White,Private,Swindon,0
26801,Arthur Albert Marshall,62.0,Christianity,Private,86067.0,Husband,White,Private,Swindon,0
26812,Mr. Roy Terence Taylor,27.0,Islam,Private,107812.0,Other-relative,White,Private,Oxford,0
26824,Mohammed Charlton,44.0,Not Stated,Self-emp-inc,178344.0,Unmarried,White,Self-emp-inc,Edinburgh,0
26825,Connor Evans,27.0,Christianity,Self-emp-inc,187652.0,Not-in-family,White,Self-emp-inc,Swindon,0
26851,Mr. Shaun Lewis Hudson,34.0,Christianity,Self-emp-not-inc,170979.0,Husband,White,Self-emp-not-inc,Swindon,0
26855,Mr. Marc Lawrence Fleming,61.0,Christianity,Self-emp-not-inc,187794.0,Husband,White,Self-emp-not-inc,Bristol,0
26872,Terence Perry,51.0,Christianity,Self-emp-not-inc,124793.0,Husband,White,Self-emp-not-inc,Lincoln,0
26903,Bruce Newman,55.0,Christianity,Private,215990.0,Husband,White,Private,Swindon,0
26907,Mr. Matthew Shaun Page,51.0,Christianity,Private,175339.0,Husband,White,Private,Edinburgh,0
26914,Michael King,45.0,Christianity,Private,186916.0,Husband,White,Private,Swindon,0
